Complex_Number,Phase
(0.029648161022683972+1.2077321851764633j),1.5462526341887262
(-0.021475553222390698-1.749897661788473j),-1.583068173097982
(-8.881784197001252e-16+1.268477873376805j),1.5707963267948972
0j,0.0
(0.032788560582654336-1.3356578808035064j),-1.5462526341887257
(-0.07146640511106694+1.9403250956294384j),1.6076118657041532
(0.06929080846468705-1.4104468084121065j),-1.5217089415825555
0j,0.0
(-0.11022781670368942+1.4943220523585605j),1.6444274046134078
(0.18757736309851847-2.1782231576762756j),-1.4848934026733012
(-0.15651940870023284+1.5891682255012376j),1.6689710972195786
0j,0.0
(0.20935777397133926-1.6974279876942004j),-1.4480778637640437
(-0.3375795823076464+2.4855605345363583j),1.7057866361288336
(0.27031641910993454-1.822325273831827j),-1.4235341711578744
0j,0.0
(-0.3415159623222519+1.9682049878779442j),1.7426021750380882
(0.5399885509437947-2.9002733421306397j),-1.3867186322486194
(-0.42588466727959995+2.1410668069055827j),1.767145867644261
0j,0.0
(0.5275835242181897-2.349436123612831j),-1.3499030933393639
(-0.8297723856161743+3.494007248697057j),1.8039614065535141
(0.6527313878035499-2.6058497708025827j),-1.3253594007331937
0j,0.0
(-0.8107102247578624+2.9295303243632977j),1.8407769454627698
(1.2818558656102672-4.42027455057915j),-1.2885438618239389
(-1.0166752048602081+3.3515289924059517j),1.865320638068941
0j,0.0
(1.2968030723592774-3.925478927523557j),-1.251728322914683
(-2.091034076251942+6.078188080006567j),1.9021361769781964
(1.7005383451280958-4.752686287073798j),-1.2271846303085114
0j,0.0
(-2.33383299706791+6.050234537579058j),1.9389517158874496
(3.971540511222564-9.931130509389094j),-1.1903690913992564
(-3.472161376887211+8.38253908682914j),1.963495408493621
0j,0.0
(6.125594799710129-13.819120439711288j),-1.1535535524900022
(-13.351432076402752+29.149454638683927j),2.000310947402877
(19.384771231220185-40.98565521013453j),-1.129009859883832
(-22.087536500390705+45.254833995939045j),2.0248546400090475
(20.384771231220185-40.49758499641165j),-1.1044661672776617
(-14.765645638775844+28.459219123046772j),2.0493983326152163
(7.125594799710129-13.33105022598841j),-1.079922474671491
0j,0.0
(-4.472161376887211+7.894468873106267j),2.086213871524473
(5.38575407359566-9.2408949937519j),-1.0431069357622353
(-3.33383299706791+5.562164323856191j),2.1107575641306418
0j,0.0
(2.700538345128086-4.264616073350934j),-1.0062913968529807
(-3.505247638625038+5.387952564369361j),2.147573103039899
(2.2968030723592747-3.43740871380069j),-0.9817477042468103
0j,0.0
(-2.016675204860209+2.8634587786830883j),2.1843886419491545
(2.696069427983363-3.730039034941943j),-0.9449321653375552
(-1.810710224757862+2.441460110640434j),2.2089323345553233
0j,0.0
(1.65273138780355-2.117779557079718j),-0.908116626428299
(-2.24398594798927+2.803771733059842j),2.2457478734645795
(1.5275835242181923-1.8613659098899693j),-0.8835729338221283
0j,0.0
(-1.4258846672795964+1.6529965931827195j),2.2825634123738348
(1.9542021133168905-2.210037826493429j),-0.8467573949128733
(-1.341515962322252+1.480134774155079j),2.307107104980005
0j,0.0
(1.2703164191099345-1.3342550601089622j),-0.8099418560036178
(-1.7517931446807427+1.7953250188991485j),2.343922643889261
(1.209357773971342-1.2093577739713366j),-0.7853981633974461
0j,0.0
(-1.1565194087002326+1.1010980117783746j),2.380738182798516
(1.6017909254716172-1.4879876420390663j),-0.7485826244881921
(-1.1102278167036896+1.0062518386356973j),2.4052818754046856
0j,0.0
(1.0692908084646875-0.9223765946892439j),-0.7117670855789371
(-1.4856799674841603+1.250089579992227j),2.442097414313942
(1.032788560582655-0.8475876670806431j),-0.6872233929727657
0j,0.0
(-1.0000000000000004+0.7804076596539437j),2.4789129532231966
(1.3927380091507062-1.059662146151267j),-0.6504078540635115
(-0.9703518389773164+0.719661971453601j),2.5034566458293663
0j,0.0
(0.943382526403231-0.6644049370847718j),-0.6135923151542572
(-1.3163248229897642+0.9031002744933271j),2.5402721847386225
(0.918716258945325-0.6138665785364004j),-0.5890486225480855
0j,0.0
(-0.8960439223007343+0.5674135559852966j),2.577087723647877
(1.252107277049622-0.7715258736498347j),-0.5522330836388312
(-0.8751088982477618+0.524520088069511j),2.6016314162540466
0j,0.0
(0.8556963472554415-0.4847459931821215j),-0.5154175447295749
(-1.1971363461474605+0.6588967285871612j),2.638446955163304
(0.8376250125614298-0.447719896965005j),-0.4908738521234043
0j,0.0
(-0.8207408796544411+0.4131262413141089j),2.6752624940725585
(1.1493343189988243-0.5609558467127784j),-0.45405831321415063
(-0.8049122188601131+0.3806951272053596j),2.6998061866787273
0j,0.0
(0.7900256713036036-0.3501942952800522j),-0.4172427743048945
(-1.1071941732541062+0.47461551173661753j),2.7366217255879843
(0.7759831306500463-0.32142273688798084j),-0.3926990816987223
0j,0.0
(-0.7626992379664361+0.294205561346202j),2.7734372644972387
(1.0695952980440824-0.3975797202605712j),-0.3558835427894705
(-0.7500993534358783+0.2683898402136826j),2.7979809571034098
0j,0.0
(0.738117902196572-0.24384121810475545j),-0.31906800388021184
(-1.0356862015618207+0.32810386303992023j),2.834796496012667
(0.7266970161081283-0.22044112982375152j),-0.29452431127404227
0j,0.0
(-0.7157854113785859+0.19808450075124373j),2.87161203492192
(1.004807406408021-0.2648367463718797j),-0.25770877236478673
(-0.7053374555196859+0.17667783514219648j),2.8961557275280905
0j,0.0
(0.6953123872946272-0.15613761788822877j),-0.22089323345553247
(-0.9764393228707812+0.20671379041262317j),2.9329712664373457
(0.6856736610719277-0.13638897117369453j),-0.19634954084936226
0j,0.0
(-0.6763883929364827+0.11736451962067107j),2.969786805346602
(0.9501661295979877-0.1528830248094738j),-0.15953400194010567
(-0.6674268904934885+0.09900342691100095j),2.9943304979527703
0j,0.0
(0.6587622518662177-0.08125057417864523j),-0.12271846303085122
(-0.9256501910840406+0.10265267305957737j),3.0311460368620278
(0.6503700221806444-0.06405585618600218j),-0.09817477042468176
0j,0.0
(-0.6422278980302194+0.04737357580605617j),3.067961575771283
(0.9026135761087715-0.05545328590675136j),-0.06135923151542527
(-0.6343154721589332+0.03116192090720049j),3.0925052683774528
0j,0.0
(0.6266140119922915-0.015382510588556109j),-0.02454369260616973
(-0.8808244619220105+0.010809885071938918j),3.129320807286709
(0.6191062667617404+1.1102230246251565e-15j),1.7932673019645265e-15
0j,0.0
(-0.6117762988674976-0.015018265176095502j),-3.1170489609836225
(0.8600869619299043+0.03167887865311092j),0.03681553890925745
(-0.6046093358532848-0.02970255201168337j),-3.09250526837745
0j,0.0
(0.5975916399592585+0.04408100760416345j),0.0736310778185117
(-0.8402333907532316-0.07235657341599422j),-3.0556897294681957
(0.5907103927038092+0.05817989555506031j),0.09817477042468195
0j,0.0
(-0.5839535923423562-0.07202380606521763j),-3.018874190558943
(0.8211182882989432+0.11152123029698469j),0.13499030933393646
(-0.5773099623784231-0.08563584338513008j),-2.9943304979527707
0j,0.0
(0.5707688695726305+0.09903779380512912j),0.17180584824319314
(-0.8026137273622492-0.14943495749526348j),-2.9575149590435164
(0.564320250119108+0.11225027691147293j),0.1963495408493628
0j,0.0
(-0.5579545428447588-0.12529288245339576j),-2.9206994201342624
(0.7846055653034052+0.18633162021410066j),0.23316507975861783
(-0.5516626284414317-0.13818429484943995j),-2.8961557275280905
0j,0.0
(0.5454357738697524+0.1509424070976404j),0.2699806186678742
(-0.7669903928539455-0.2224230922076409j),-2.859340188618835
(0.5392655811804872+0.1635844256346879j),0.2945243112740449
0j,0.0
(-0.533143940088368-0.17612696750673817j),-2.822524649709579
(0.7496729966953594+0.2579044546667292j),0.3313398501833
(-0.5270629837070182-0.1885861510634762j),-2.7979809571034076
0j,0.0
(0.5210150469143688+0.20097768126261895j),0.3681553890925567
(-0.7325641964003381-0.2929584280787113j),-2.7611654181941514
(0.5149926268674258+0.21331693057063494j),0.39269908169872486
0j,0.0
(-0.508988345225017-0.22561901636400872j),-2.724349879284899
(0.7155789466063166+0.3277592606565961j),0.4295146206079786
(-0.5029949116682528-0.23789887567164436j),-2.699806186678737
0j,0.0
(-0.7027386725793251-0.364605584260993j),-2.662990647769471
(0.9876432620420081+0.5279063219082214j),0.49087385212340695
(-0.693997189822534-0.38197192783788936j),-2.6384469551633023
0j,0.0
(0.6852398850243882+0.3993697044123551j),0.5276893910326598
(-0.9628701054218558-0.5771221313217454j),-2.6016314162540453
(0.6764561251819059+0.4168200381332562j),0.5522330836388304
0j,0.0
(-0.6676351489107314-0.4343443081994389j),-2.564815877344794
(0.9379167491609084+0.6266959359360325j),0.5890486225480862
(-0.6587660132393502-0.4519642545614736j),-2.540272184738622
0j,0.0
(0.6498375385106004+0.469702087383559j),0.6258641614573403
(-0.9126591537476915-0.6768741599371519j),-2.503456645829364
(0.6408382507920601+0.48758060145442317j),0.6504078540635109
0j,0.0
(-0.6317563211515916-0.5056232968261064j),-2.466641106920112
(0.886967248637472+0.727915209116422j),0.6872233929727658
(-0.622579501096284-0.5238545070747358j),-2.4420974143139413
0j,0.0
(0.6132950534009076+0.5422995367208064j),0.7240389318820216
(-0.8607021642533856-0.780094969939708j),-2.405281875404686
(0.6038896774633631+0.5609848095224242j),0.7485826244881926
0j,0.0
(-0.5943494282171113-0.5799380295686384j),-2.368466336495431
(0.8337130771436285+0.8337130771436274j),0.7853981633974476
(-0.5846596275006821-0.5991883573579855j),-2.3439226438892597
0j,0.0
(0.5748047666281464+0.6187666033577309j),0.8222137023067028
(-0.8058335091270918-0.8891002660704181j),-2.307107104980003
(0.5647683987166658+0.6387054419122687j),0.846757394912873
0j,0.0
(-0.5545330191017876-0.6590396488171337j),-2.2702915660707492
(0.7768768770967436+0.9466272136901595j),0.8835729338221295
(-0.5440799318999502-0.6798063664137975j),-2.2457478734645786
0j,0.0
(0.5333891004510845+0.7010454007091478j),0.9203884727313857
(-0.7466310260527633-1.0067153995985882j),-2.2089323345553233
(0.5224389789800374+0.722799555806831j),0.9449321653375549
0j,0.0
(-0.5112063223382021-0.7451150118857092j),-2.172116795646067
(0.7148513851932589+1.0698507025296393j),0.9817477042468108
(-0.4996659701071937-0.7680417541121816j),-2.1475731030398992
0j,0.0
(0.4877906006398476+0.7916340612768106j),1.0185632431560647
(-0.681252251962891-1.1366007159768636j),-2.1107575641306418
(0.4755504497492682+0.815951064663189j),1.0431069357622365
0j,0.0
(-0.4629129876940473-0.8410573897680973j),-2.073942025221386
(0.6454955105630837+1.2076371606643388j),1.079922474671492
(-0.44984254679595304-0.8670238960981028j),-2.049398332615218
0j,0.0
(0.43629989039884665+0.893928533501098j),1.1167380135807465
(-0.607175795530839-1.283765359453238j),-2.01258279370596
(0.422241711848082+0.9218573375233072j),1.1412817061869167
0j,0.0
(-0.40762004962475396-0.9509055913379585j),-1.9757672547967065
(0.565800662106021+1.3659636320560347j),1.1780972450961729
(-0.3923816015600048-0.9811791881674592j),-1.9512235621905356
0j,0.0
(0.37646691698249335+1.0127962362107445j),1.2149127840054266
(-0.5207636306897465-1.4554368465002214j),-1.9144080232812792
(0.35980944045191476+1.0458889584184705j),1.2394564766115985
0j,0.0
(-0.3423343740450355-1.0806059527424838j),-1.8775924843720262
(0.4713068744930573+1.5536905460391546j),1.2762720155208542
(-0.32395731650060045-1.1171148956905352j),-1.8530487917658551
0j,0.0
(0.3045826262271528+1.155605794471211j),1.313087554430108
(-0.4164685391365037-1.6626356071327284j),-1.8162332528565999
(0.28410144030559725+1.1962949225598845j),1.3376312470362794
0j,0.0
(-0.26238926187884903-1.2394296127323146j),-1.7794177139473448
(0.35500671530761485+1.7847392798358477j),1.3744467859455343
(-0.2393030018767659-1.2852941341477797j),-1.7548740213411749
0j,0.0
(0.21467732524718386+1.3342169511413426j),1.4112623248547889
(-0.2852869808512726-1.9232486032933869j),-1.7180584824319185
(0.18832010294319113+1.3865797585733182j),1.4358060174609588
0j,0.0
(-0.16000670326044397-1.442828822994178j),-1.681242943522663
(0.20511132860540227+2.0825302677595037j),1.4726215563702167
(-0.12947276139910802-1.5034893470578994j),-1.6566992509164913
0j,0.0
(0.09640493175559861+1.5691838415628931j),1.5094370952794705
(-0.11144939589148484-2.268604569893487j),-1.6198837120072374
(0.06042893408824179+1.6406558736420696j),1.5339807878856409
0j,0.0
(-0.02109392209620431-1.7188011210629874j),-1.5830681730979832
(1.3322676295501878e-15+2.4900164921426584j),1.5707963267948961
(0.022148217137620385-1.8047084971716008j),-1.5585244804918124
0j,0.0
(-0.0699706605231305+1.8997153747947657j),1.6076118657041514
(0.13555677533741717-2.7593215517284513j),-1.521708941582556
(-0.12320955395921152+2.0054828905341866j),1.632155558310322
0j,0.0
(0.18291658970867264-2.124100398070615j),-1.484893402673301
(-0.30490576828253557+3.0957602175373635j),1.668971097219578
(0.2504333393963969-2.258233142468174j),-1.4603497100671303
0j,0.0
(-0.3274986233508579+2.411335566420745j),1.7057866361288325
(0.5236855045184794-3.530400904117068j),-1.4235341711578753
(-0.41640741666763903+2.587967002380173j),1.7303303287350023
0j,0.0
(0.5202526621996024-2.7942720724593j),-1.3867186322486202
(-0.8189010086855806+4.116893381106724j),1.7671458676442582
(0.6433052617841613-3.038735601344672j),-1.3621749396424498
0j,0.0
(-0.7916340612768096+3.3334143150144797j),1.8039614065535134
(1.241553628422336-4.9565599242137015j),-1.3253594007331944
(-0.9741634713752427+3.6960379724477734j),1.8285050991596845
0j,0.0
(1.2045771843319808-4.153791401169766j),-1.2885438618239395
(-1.9009219033132938+6.2664997049181j),1.8653206380689396
(1.5049791667707266-4.750587640819069j),-1.2640001692177683
0j,0.0
(-1.9135484618579026+5.5622754231855405j),1.902136176978195
(3.08111641260418-8.611143503476196j),-1.2271846303085128
(-2.5024003931907597+6.732123289956339j),1.926679869584365
0j,0.0
(3.4260669738689256-8.567133623654353j),-1.1903690913992582
(-5.8238538467703584+14.060026942151724j),1.9634954084936207
(5.086330295303869-11.865510348788279j),-1.1658253987930878
0j,0.0
(-8.956389467931913+19.553997430978875j),2.000310947402876
(19.504519462063072-41.23884157188263j),-1.1290098598838327
(-28.295030840613286+57.973279345991685j),2.024854640009045
(32.21489278715481-64j),-1.104466167277662
(-29.709244402986393+57.26142406021059j),2.0493983326152154
(21.504519462063072-40.232126172283984j),-1.0799224746714917
(-10.370603030305006+18.842142145197798j),2.0739420252213865
0j,0.0
(6.500543857676968-11.153655063007198j),-1.0431069357622362
(-7.8238538467703584+13.05331154255313j),2.110757564130642
(4.840280536242021-7.855278337873263j),-1.018563243156066
0j,0.0
(-3.9166139555638546+6.020268004175251j),2.147573103039897
(5.08111641260418-7.604428103877619j),-0.9817477042468108
(-3.3277620242309967+4.8504201374044555j),2.1721167956460676
0j,0.0
(2.9191927291438207-4.038732355037983j),-0.9449321653375552
(-3.900921903313294+5.259784305319517j),2.208932334555323
(2.6187907467050793-3.441936115388679j),-0.9203884727313849
0j,0.0
(-2.388377033748336+2.984182686666684j),2.2457478734645786
(3.241553628422329-3.9498445246151204j),-0.8835729338221313
(-2.205847623649905+2.6215590292333903j),2.270291566070749
0j,0.0
(2.0575188241572557-2.326880315563586j),-0.8467573949128749
(-2.8189010086855806+3.110177981508134j),2.307107104980004
(1.9344662245726978-2.08241678667821j),-0.8222137023067032
0j,0.0
(-1.8306209790407344+1.876111716599084j),2.3439226438892593
(2.523685504518478-2.5236855045184825j),-0.7853981633974492
(-1.7417121857239555+1.6994802806396585j),2.368466336495431
0j,0.0
(1.6646469017694905-1.5463778566870878j),-0.7485826244881931
(-2.304905768282536+2.0890448179387824j),2.4052818754046847
(1.5971301520817682-1.4122451122895254j),-0.7240389318820223
0j,0.0
(-1.5374231163323056+1.2936276047531001j),2.4420974143139405
(2.1355567753374163-1.7526061521298644j),-0.6872233929727675
(-1.4841842228962279+1.1878600890136795j),2.4666411069201115
0j,0.0
(1.4363617795107164-1.0928532113905138j),-0.6504078540635121
(-2+1.4833010925440737j),2.5034566458293654
(1.3931196402768928-1.0069458352819014j),-0.6258641614573416
0j,0.0
(-1.3537846282848542+0.9288005878609855j),2.5402721847386216
(1.8885506041085138-1.2618891702948973j),-0.5890486225480868
(-1.3178086306174972+0.8573285557818066j),2.564815877344792
0j,0.0
(1.2847408009739858-0.7916340612768111j),-0.5522330836388306
(-1.7948886713945975+1.075814868160918j),2.6016314162540466
(1.2542068591126512-0.7309735372130921j),-0.5276893910326613
0j,0.0
(-1.225893459429905+0.6747244727922317j),2.638446955163303
(1.714713019148725-0.9165332036947973j),-0.49087385212340556
(-1.1995362371259126+0.622361665360257j),2.6629906477694725
0j,0.0
(1.1749105604963317-0.5734388483666932j),-0.4540583132141498
(-1.6449932846923845+0.7780238802372617j),2.6998061866787277
(1.1518243004942477-0.5275743269512303j),-0.42951462060798085
0j,0.0
(-1.130112122067498+0.484439636778799j),2.7366217255879834
(1.5835314608634972-0.6559202075341408j),-0.3926990816987243
(-1.1096309361459429+0.443750508690123j),2.7611654181941545
0j,0.0
(1.0902562458724945-0.40525960990944954j),-0.35588354278947
(-1.528693125506942+0.5469751464405697j),2.797980957103407
(1.0718791883280607-0.36875066696140035j),-0.3313398501833007
0j,0.0
(-1.05440412192118+0.33403367263738315j),2.834796496012665
(1.4792363693102513-0.44872144690163074j),-0.29452431127404316
(-1.0377466453906017+0.30094095042965874j),2.859340188618835
0j,0.0
(1.0218319608130904-0.26932390238637405j),-0.25770877236478906
(-1.4341993378939797+0.3592482324574455j),2.896155727528091
(1.0065935127483416-0.23905030555687268j),-0.23316507975861828
0j,0.0
(-0.9919718505250132+0.21000205174222253j),2.932971266437345
(1.3928242044691608-0.2770499598546501j),-0.1963495408493624
(-0.9779136719742485+0.1820732477200131j),2.957514959043515
0j,0.0
(0.9643710155771429-0.15516861031701756j),-0.15953400194010695
(-1.3545044894369158+0.200921761065751j),2.994330497952771
(0.9513005746790472-0.12920210398701193j),-0.13499030933393824
0j,0.0
(-0.9386631126238268+0.10409577888210308j),3.0311460368620256
(1.3187477480371088-0.12988531637827516j),-0.09817477042468124
(-0.9264229617332483+0.07977877549572543j),3.055689729468196
0j,0.0
(0.9145475922659029-0.05618646833109675j),-0.06135923151542683
(-1.2851486148067406+0.06313530293104908j),3.092505268377453
(0.903007240034893-0.033259726104622245j),-0.03681553890925655
0j,0.0
(-0.8917745833930564+0.010944270025744052j),3.129320807286709
(1.2533689739472373+0j),0.0
(-0.8808244619220105-0.010809885071939362j),-3.1293208072867085
0j,0.0
(0.8701336304731445+0.0320489193672886j),0.03681553890925494
(-1.2231231229032573-0.06008818590843057j),-3.0925052683774523
(0.859680543271305+0.052815636963953305j),0.061359231515427194
0j,0.0
(-0.8494451636564293-0.07314984386881762j),-3.055689729468198
(1.1941664908729068+0.11761513352817454j),0.09817477042468242
(-0.8394087957449485-0.09308868242335477j),-3.0311460368620273
0j,0.0
(0.8295539348724124+0.11266692842309922j),0.13499030933393452
(-1.1662869228563735-0.17300232245495928j),-2.994330497952773
(0.8198641341559842+0.13191725621244776j),0.1595340019401063
